linid;category;rate;installs
2da7d45b0637ca980593b84a78f019d8852aca76fdd4368b336ece6d69a28335;Tools;4.0;100+
6de99fba248cc3eb058bcc34442317283a8302cd29208d298967b7bc1030ae99;Health & Fitness;3.9;100,000+
6cf8de5e8a09bb03964051f744a2c14caf7ed47f65725f5668c656ebee50b145;Communication;4.1;100,000+
a129b668edc351cdaf2ba2fd59207e5268fc12b0c7f6db74f933fc53b5031053;Business;4.1;5,000+
06bfc5363a18019e136a51154a33afd0792b56634a0dae540a1205d72d945d7a;Music & Audio;4.6;50,000+
91020dab100722736cad7fa0899b1779378e753a17ff7875a2f67dde59c4da4e;Productivity;4.4;1,000,000+
05fccf5c76627c236838af683c7439953b61363c96c9b009b730c3423c195369;Tools;4.2;10,000+
b6cca03c0e1de1b1ed22cb3f4e3ad23e00e0c97cec521e087f7b87ec7d0ac38a;Social;4.0;100,000+
776a90e7badab3df7445fc1fdff8f0a482c17931c0881cd9b3a4df6a7b25080a;Music & Audio;4.6;100,000+
44622c8ff74c8b4058b583f68d660d5ac1f3098efbc0932c7ae2b5ae316658c1;Maps & Navigation;4.6;10,000+
04d25073a22c83a004dd550a6c51ea51fb8deb47edd8bb6b7444c6c003659c17;Education;4.5;50,000+
20862333a87c6566b5d37359ae5cea9a817d4b72ae389dda1f069f74433f4ea9;Card;4.3;1,000,000+
075d96b54611ac4a76d2ebfea30aed2e22f8fbd8b63f7bcd04c8ef588bcb09ca;Books & Reference;4.5;1,000,000+
e8ff23b4377c5b53b8671b651cc96f0ec27173c12c72bcd9b288c151506bb37f;Events;4.3;100,000+
6d7612750500d38fbd4572e91b87e3411499449a2fef8046b73d8323beee35bb;Tools;4.4;10,000,000+
e418fec25512c6c205fefe4dbd83fe8e1ad02b2b6b4241866db6d6905fd6d4af;Books & Reference;4.3;100,000+
2621789149d98d8b180f75b57d137221ca2fcb2cbfa55f4425330a5d57423a99;Communication;4.3;10,000,000+
5992eaff4330257e93d3c9530c0b70f8ae16c503cc23a35da63bdf5387d57755;Education;4.3;100,000+
40d7dea440ba34973d5791ccecda0c90ca6bc1b84cdcc0e6323903f4adbebc66;Maps & Navigation;4.4;500,000+
a84144b76fdaa9914a79218f9c106d1b30db77c6b79f90761c527aa4c80e76dc;Educational;3.8;5,000+
4dd931bdc5f886037f316f18a144542624f241a6c04cd355b777b0d84b31fd80;Personalization;4.5;100,000,000+
d043814ed843ba0fba7b97fe575a455f3579f0790818a724da6820a485d1b405;Communication;3.7;10,000+
45bed7213983db39bbfa96c848a30ddb9bad20535974cc92bf52a9d3351319da;Health & Fitness;3.4;100,000+
dfa973e3fddc707df20def71ac8f60bcd9dc20748306a45f7472e0c3deb3ade5;Casino;4.6;5,000,000+
40032b84e3cef1c0cb47c909995b4bf13966a1fb552e453b561093ea4176f088;News & Magazines;3.9;1,000,000+
256a6cf575ce1dfae7cd68547f95abae1c95cc9aed61d4cac762ba20e61be95f;Entertainment;4.1;1,000,000+
e6db26f1aa678a5f12d35c3e8775419e0afd1899be2b9c994a83db584d166daa;Tools;3.9;50,000+
650ee2249883f9142fd9544598473bdda81894d15540c89fa6d9f014d00179ac;Role Playing;4.4;100,000+
1b15af3be1b297ddb2d57019c8a7e02040a031146a58d280a4e84569714c697e;Entertainment;4.4;1,000,000+
ad8ec5aef02b6dbd5aeff6b1b85971fce9ce6cecb74e2a5d43cfec545a4831e6;Travel & Local;4.2;50,000+
8605efecd6d11b77032f2960196dea079318725513fde8169886419f4e2acfd6;Sports;4.2;100,000+
f46542038c45a62bf1ac079238bd62f6f29083c20e064a0667f3cfe550147b71;Communication;4.3;10,000,000+
29a294f934c0a7eca5a4cbdf93cdd626557b874b43c5248af48b005e4a0f8a69;Shopping;3.3;100,000+
37b7bf55c5dbcd7b4e7bf228e55b671448f324339be6129c3822e3db94ec7aa8;Music & Audio;4.4;50,000,000+
01622f6cf8e7b937be116af08c7d9ee8a54a3d178901a4bbf03beccb98adf3be;Education;4.5;50,000+
48a666a147720535a087c0107ddc141c46ae93ce61c23b6adf24d6ae80ff2c7b;News & Magazines;4.5;100,000+
96bb2a54bd64206d4000fb0a3e0c79232ae99140ebd33a53ce0c9e49437b8f25;Comics;3.4;100,000+
ab90fac10c36d997887eaf2058b6b328eb5aa3690d8282e509c6d3ca6754590a;Health & Fitness;4.7;1,000,000+
35a40d8190de467cb828711cae6a2ae993c14a69bee144e4cf85c9bbfd067ef5;Business;3.6;10,000+
633975fe2661655670a4c4b18d8acaa93fa67db1a03a05db95259e8dedc5a970;Business;4.2;10,000+
cf43aae57ea609b15c7251cd2a387356497777d4351c7b46233340765ff420b2;Music & Audio;4.4;1,000,000+
4e19e24d6e7f92a03ea25607d16c3450ba4b463594fe0bd58d8928f4dcab982b;Social;4.8;10,000,000+
a88c26a051f1d636061a8abae9ca26f1b13c28c4ff2d4c561ff86f4c9973ef7b;Video Players & Editors;4.4;100,000,000+
31e525c16da2da2055f0675b96a639282940ed685c457d2ad2e11ba71a3a060c;Racing;3.8;500,000+
7b49a8997b8803be084787485ff046c8f93e17b7c18538b345369d3e6dd5cf64;Maps & Navigation;4.2;10,000+
4b59aab1df31bc7e03e910e95d616e765b61c49c5241892f44329317c16eb197;Social;4.0;1,000,000+
2b4a1d27cacbe7cfb51ca9558152ae0b682a207b7b5d5eb68f37fe1db7f754ea;Business;4.5;1,000,000+
3c16c20be08bbd819fd6e8238f6f381ba0008492d11a8e4ae2a586ead44387b1;Casual;3.6;5,000,000+
c74fb2e226c63f8e8e47294169da60ae9d46c4929c937369e904bb279341de3c;Tools;4.3;10,000,000+
a3f41a9bbe1d180a8bc6ba8c093d733cc3b059163d29ee0a34f1d3e88efb79ce;Entertainment;4.2;100,000,000+
99b526bb147b4cc34ed381f32fabe05a4827b0610830834563d7ab3263fd8b30;Tools;3.7;100,000+
52f661586bf1f10a8c88a18e18718260da27e7c45b5924d7ae93e0081a1ce6da;Music & Audio;4.3;10,000,000+
8e3cb588c9442940473dd56d611f07d12182a799597dd4c5cd07e33af35ab710;Entertainment;4.1;1,000,000+
7191543d99468fd8e3332fb4b0507272d4df200768285a07d955110f8d03ede0;Photography;4.3;500,000+
b918e8675190ba8bf901f602b4c9f2688036f40fa667399acad2f5ae588e4c91;Social;4.5;1,000,000+
6a8e06c15d1295e786797ea00d1ed05c7bd4e468d8674712161a07ab2311176f;Shopping;4.4;10,000,000+
42660c4d52aa19df8140ac8579eb045e7a6aac0d50e607e23e1ba6025c16ded8;Medical;4.5;10,000+
5e1b9883631f6a5d6286808a9b210934cd5040a64e359659613f94001abfa003;Travel & Local;4.4;1,000,000+
174bd4df0f0f4f95f51f527ccc9248758d7fa1c3adb013c27db57b4a3b2430fd;Productivity;4.2;100,000+
a470f264fe4f5566d63c95bb4e84dd72aa3ce9b57cec22de096977e7a3ee39b9;Comics;4.0;1,000,000+
53e27de9e7d5b8857f046c95023bfda351d3e985f86d989fb05af5d0dc933cf8;Photography;4.5;100,000,000+
646962307d7f3f9a40ebbd85f3988af4a6b859dc53f21b69b36c371e74c7516a;Sports;4.7;50,000+
14890ad591a8d548db38e4e1abe05317fd084165b5432cdd2997fcb03fd4058a;Communication;4.2;100,000+
e89f7f7ca8e7c86535e79ac385118c439ab9799e55e20879f34e4878c21dea1f;Education;4.6;50,000+
d4bee0481c155c342d4a09f2cde551bc28089a73bcb0be446d604f71553460b3;Business;4.1;100,000+
20950674104ec5dee4b2a26881197ff1ff944929a29fc4ea2ca76711de950e36;Medical;4.7;100,000+
e9f29539d40fa9e6ff77f7f1e128666e7b773777c06505c16762651847643b37;Travel & Local;4.3;1,000,000+
41672b04f7e4b8056c2081d98adbca9d1f77dea62ea51faacb5a6880ff5e4a3c;Casino;4.6;10,000,000+
eec9ed611de69ec6753e02e4ea57ff46ca44bbce72af798c1d29a4dd09f38b69;Casual;4.3;100,000,000+
1d62865f9b0574f8c05a3b944b5b408c7bd030005c21299cff60e7f6e04414a4;Social;4.2;10,000,000+
08487bbb543da876151232d2f8e574b66c94ee90c404ed5d5d83e878a183d36b;Business;3.9;100,000+
1cc2a64a1ba4dea358bfc37d52e95abf73607d12afb6c89844a8c8e72ff41ff9;News & Magazines;3.4;100,000+
358359b4b44cfc3db096bead6e7a76eadcc26801fe8afe592b52384c88f00216;Tools;4.5;1,000,000+
b5b0bd698eed98936861099a8e921c35c1e794e4b9ede590200f2e7dc72fd738;News & Magazines;4.4;500,000+
437a9262c537c4d86b2f426b01a56e0cdc857593be0af2108f79460449e3f0bf;Tools;4.4;50,000+
7e5018f494a4c55cc5c49764d9dc49d1a7dca61b8b0faca723ca45c062155133;Books & Reference;4.7;1,000,000+
863fc36e920680a0961137f54de9039c9b23b1cda2561c51f4cdb164077dcc1d;Education;3.6;1,000+
92b8b5916d291a3fec696ac540438f2de5e38fd81a4dd120b4c0490e97f12406;Books & Reference;4.4;1,000,000+
1a895b15bdf6ecf6043c542b2ea9e7201631c37930c1237b586274e74061deb6;Tools;3.7;1,000,000+
00b860687cc0be7c0a89ec98cfa515e9578f07559a42656d84690bdc0c0ec86f;Lifestyle;4.4;5,000,000+
5ee7a9e3a0629b2119340f182c5b69bc67c609b4f1602ae24fdcb2c33d4b7d1c;Books & Reference;4.2;10,000+
0e5e4acdfa53cfc7c491f557bbb6d3abd8fad22e6b6b4a3d369cc4cf3ab24844;Travel & Local;3.6;1,000,000+
b5720cd25eb46b3db624709822c5ea116f4c48050a4bdd0a9f2f968535fd1b6d;Parenting;4.0;100,000+
fa404428306f8cdbe0cbd062a2df06224cb56678ab4ba7793de510a8807d2af2;Communication;4.3;1,000,000,000+
a3b8471eabde0bb0981fbe8d2741b587f9b880afdfe74c7c2e8aa5ec030b95bd;Communication;4.3;1,000,000,000+
76c0a7111f8a3795bd0bbf5d840bf17a921e2e80aee895b28bbdc3eca5e4fcea;Casual;3.5;10,000,000+
10dc8759caa696af703ab719538026daf5e9dbe5c5c622b417947be5ad043794;House & Home;4.4;5,000,000+
be19fe2770308a1a76713e1e199190e0825832ba9d09ae09359b1d2ccb3b1095;House & Home;3.9;10,000,000+
7d6f031d7a7c77089b1dde467354cd208d88331578046f201fa1d06f9a28863e;Photography;4.4;50,000,000+
9ca4f07163d90e254d274abd7869c4e314ee907e5f17e6e787bcebf032212d0c;Tools;4.2;50,000+
ee2d5d9f40b467754878183ae90b9e99251b3618e0f7baa92be9e5225f9ad80e;Lifestyle;4.1;100,000+
a2fe39c260e5b4162ef971669cbf4a41d59226c2c5091754a70480230df4c354;Finance;4.1;100,000+
1934133a776eccedb5e01799e9105feeae20d9bbe7aa0f6bb99e85867113a784;Business;4.2;100,000+
ed05aaaf378c9d423d598388d3fd5a0f36b08e8eeb6b9f75eb04b669e1344bc4;Productivity;4.7;100+
ea8098417b8d37ddddde057ed3d4af2f9ff29296fc1a47ea3e3b05f7bf07661d;Sports;4.6;100,000+
06ca2316bb3fd12c994e76f01b7efc248561b391ae2464325fd9f183d927d201;Photography;4.1;1,000,000+
96a06de22fdec006a3490ffa99a07e3ca65e2805c7fc7a22e7c1e3c2fc7e93f5;Casual;3.9;1,000,000+
7eb4e1ffd685b90286ecb6b4001ae2c8d19e328ae622f7fb595e8fa3070b442a;Board;4.2;100,000+
8b6020cf7f395acb7ba31c1034cdb86814bf21a80b359ef60aae5bd75f3569d9;Tools;4.0;5,000,000+
d4d8c07907e261ac775d571cf9b66eb1636736401e3d66696f3ca1f691bbd489;Entertainment;4.7;1,000,000+
7fda751d54975b1775518ff40ac353beb439d26c1f3cf968ffe9eb918573b071;Music & Audio;4.2;1,000,000+
49e12f49fa189a7121747eea0f250d3ddd85ba8217f4e4c3d99ab2bffed20354;Education;4.4;1,000,000+
fac25cc19f6cdbf3c646aaa8d14732f4a7ea89d9bb79a457476bb63b1bb6eb22;Music & Audio;4.4;10,000,000+
708a00c2158e1d5ab3b298abfe872eb1690d1fe5496a1b7a064eecca9be81ab5;Communication;4.3;10,000,000+
d9388dda1036e17778c99018ae193ed36ce1b2a812f024096a06f875f4d15258;Books & Reference;4.3;1,000,000+
0eaf1dcf15f723b6cac4e79782db35b6602187d782755f2596db33eccbb939b0;Weather;4.1;50,000+
d3d2cf474ec57081f419d5b934b7da6be846b3237a77c175a373d885148f3e88;Strategy;4.6;5,000,000+
9818b926a4b7d4946d0c38a0a52c1686e6b43195ee8ce63acb2b546fabc35fc3;Music & Audio;4.1;10,000+
ccb82a9e5089bd9b16918cfd76143657660f0d5f8a917791168d15a846fefcca;Weather;4.4;500,000+
ee1cfa1f0e5d3dd8f4f3b6278f77805c5706b03679afe91d23115a9dc3b579bc;Social;4.1;50,000,000+
acd341e2591d9c5ac61cf410dd80a1cd439541e2230cb3d5d3fa584f2349d9ed;Communication;4.0;1,000,000+
2e3e14e426f645f3fd065405010fc34cc297f3e1350b37430420601fda7ec19a;Travel & Local;4.2;1,000,000+
f320e4fc2da39d8543b75a0c0d8ad4d7b6d767a9d91b31f5144f2114e4c1b560;Music & Audio;4.3;50,000,000+
47307104bea8148579a3e9b6ed55717ad6e1866593cc688d5d36eafdf1d9465e;Card;4.1;500,000+
35f038e2b0b8e73acbb4befad746d17700cbd832762ed587b426cb0beec6b4d0;Productivity;4.2;10,000+
8bd8458ab4515fbba69fa5f7131bd05088f503b63fb2604478015fca4c400302;Communication;4.0;500,000+
fa3633571d6b48e657f75760a6820a76e8045d9ae6629625dbb5cf22cb2aa269;News & Magazines;4.2;100,000+
26abe3c10304c19b32185fcdbdc0d25e7d58f52d13a8c7664b4a8df78ce95d76;Trivia;3.8;100,000+
19715c50bbf6d9c95add04b0a3a69d8c93f5ba51da685efbff1846dfedd32063;Productivity;3.7;100,000+
9189828b0bb4c7bba79bf4ca4fc8b913e556a62445a5d7580840153d982addc2;Shopping;4.3;100,000+
608f088d6daa4debd7a9b458277905e4103c0c39ded973d3a4c7162295a57893;Tools;4.2;1,000,000+
239c79721ae33e1bd57032850a2c54c4e142b77049960036b1bd629edc100740;Lifestyle;4.5;100,000+
8a343d10ee5fe9619c0ecb9bd2d45f490d3c147ef5377a14c6a1a1780e4872ae;Word;4.1;500,000+
c52e5babab6e78f115470fbefef942f26c96d66f32294de9fca31a4b5c959efb;Racing;3.8;100,000+
1588b2ab6694bf9895503aea6e4ea9c8104fb18953df3a7be26b758946f092b5;Travel & Local;4.2;500,000+
b90527645cf96859860dae17de81af0fef86012af501ff75a15f3fe871c4bac0;Lifestyle;4.4;100,000+
cb78ecac1e5426cbd6a1893074276f8e6cbec1a62b022dfe5618ff012c396c08;Business;4.1;500,000+
0fd17a3e510eece2ddc370e35d0040c4da2692a87cd4951f89b70768a79f269d;Puzzle;4.2;100,000+
bb56e05a4fe5f72676cec0a1cf33a5702ccf4e64e85802d679f24c7d603629fc;Music & Audio;4.3;10,000+
4b49ffad2063774446ef0060df3f72e8e42ddc170ee5c534d880dee200d43b65;Action;4.4;5,000,000+
f70108a463949756b3860a0b4e3960d4a0e7329476632d5c74e8e9570ec0f598;Photography;4.6;100,000,000+
579d7d56366508491514db2cb7d28b910ef6f6d3e68c58acaa49be7bf6535870;Photography;4.6;100,000,000+
36a5a693e321b65d21563b3dcaa502db25d44e554cd3332a83c73c10e693fe41;Personalization;4.1;100,000+
8c3d125a317b3a464842466780e911b8c337e4a7dff6b58fcea5a78cd3a0136f;Education;3.4;100,000+
5d3b529917631c45b1cdd6aa26e3a9609f4d996f987a3d0fd3362d7d83c02592;Travel & Local;3.9;100,000+
0cc363d54f5fd3928cdd396c52298bf6b112d16fa27715a0afb1feca060dbb70;Travel & Local;4.3;500,000+
9993be93c6e0d16c1f41d69956277a0ee0e5770d5bc47ace5aa397e5182d8f83;Education;4.6;100,000+
bfe69d586c9fb93c4650bdcd7abe4a081815b01fedf63b36bfe7bac610af7b9f;Health & Fitness;4.0;100,000+
3dc1be7340ef549599c83f1c43f6cafb6a13b98d608f9bfcc020f86437987e7d;Word;4.4;1,000,000+
989870d2c787088d45ee0968e73eb4da8a8db27e03ff3c02791f1e050b3e82b6;Shopping;3.4;100,000+
9a671b121fa67fa4663981f4aadefcd134943aef8bd0a2b1fd6b447ea3671fdc;Educational;4.3;10,000,000+
a7f497aa3f7846335cd2f9d3dc44347aac9c4e89c833ceddcf6bade37c55806e;Entertainment;4.1;100,000+
3e58ffde98910d413b49153adffa7bdd4e6705678709a90d3ffdead0b0b019a3;Social;4.3;50,000+
f2558da34d0ec71f8c06175a3a95c5988845303bfbde2a40dddcb1cf2fa9781e;Travel & Local;3.6;1,000+
2a5fe541f2adc2ef49f5e57434488a490e46b431b8cc20ffd2b455a9cf7da648;Communication;4.6;10,000,000+
c11b7733aa7d78d6dc9ebbf8c1d7bad7e565c3ef8d91c722c6ffda2ab83d2119;Auto & Vehicles;3.6;50,000+
555892eb66beac2609c03cdf3f5e599a04cd98219cab11d620f12cdf7cdfc911;Maps & Navigation;4.1;1,000+
43c2150cceddbcd96610430e840d083e96d01d76cb9f2b23791b7cb7e3189c6d;Casual;4.4;1,000,000+
c14fc96dc21367c8ee71359be4f2eb67fd488b2b8491e39b94c6928796e4ef4c;Personalization;4.3;500,000+
b99847172a0d486069a8cac61d2cb871869e30d914e54c0c99418cae7ff5b179;Social;4.5;1,000,000+
14795f26ba1419e7e78a112a05cf5772e6d03d411b68a6163ca6f1ec2c287767;Books & Reference;4.1;1,000,000+
f56c243e34709270cf34a63c1ca9f19d5e158fe2147957169b6d421d8d8d7df8;Travel & Local;4.1;100,000+
b218366c8efb1d1fe5575f5b62098e40bdedd50fc839f14f5ad9f94238df3b9c;Entertainment;4.4;500,000+
577807f51c575c7697aba0feb0e02be5a719c95cc239f1ce3aa8e1744281c421;Social;4.1;1,000,000,000+
aef5dd7638398518dcdb1b6f0994da764e45b050baf80a02f10c28ea36c6f378;Education;4.2;100,000+
ae926cc815c597af5e7a8f42c6fb916abc908285ad001bd9edffc2b4bb9fec50;Sports;4.4;10,000+
068048a5772f2a7c028fc1e2b0340501381bda33412359ce0d77145727168ca6;Music & Audio;4.1;1,000,000+
381b4bf236f28c954f04162966584e8d65520de1beef2b8fbfc25df317eed578;Tools;4.6;1,000,000+
0505366c5c18b96c0966100ae7ec34308ff512b7ab9a4d990654701a135df38b;Communication;4.3;1,000,000+
75d8597730a9d12f43636426ab7daee70e11dc203c1a48ce26141e7d1d3d38df;Trivia;4.3;10,000,000+
87804b1da9708c863582241d2f8b5443a6a208f6e9f123d33bd84eb40b1a7d08;Social;4.3;1,000,000+
85e7a7503a9ea21d3c4f4d8e21d1b7b68590c3aeab6f23d25d430cfeafc06b9e;Tools;4.6;1,000,000+
a4044457841f8ef2262c77ba2fdf5cbd91c2433b0717f88384169416453104b5;Music & Audio;4.3;10,000+
f9e67e12d85a69b983770957edf9f6b24351e4b17e21425e6503db2989922198;Books & Reference;4.5;10,000,000+
e67439ce8bd13f767f5c8d7fe02883a2f1d603bd263c0c291b40f5129a275dd3;Weather;4.2;100,000+
293a28f39ee41a41c205eccf840da15d6a8d36980aa52ba03f6213132eb87c5f;Card;4.7;10,000,000+
e3b6bc1d3a24413515128c7ced69cb585b80a0605d560d5956998ccc9563a072;Entertainment;4.1;10,000,000+
27ea87ca127dfe63eeb57e15264b29104f77672f4b7951d5ef6af17a6b61498e;Video Players & Editors;3.6;5,000,000+
e234429a1f2f4bf3c6e2846ee329af3397b7e0a38c89d1390014dae113e0278d;Arcade;4.7;5,000,000+
a7db99d13218032c57780bfdbdadfa4dd7649b05eebacb51603dc35c416e82d8;Music & Audio;4.2;100,000+
5d26a37d52cc7af797a2e129dd8afb133800364000c931c88fc515c09992ec50;Tools;4.6;1,000,000+
03e066d1069d8ccabbeeaa6ef5e2d108b42710b9174e6a595b0cdf6876bde2bb;Tools;4.3;10,000,000+
845012a18b643650907e5681c76894f43ab7f5a2c13d28326935d392610a954c;Sports;3.8;1,000,000+
0ed0955bbadf832d01a9ab92bf5cfa7a55e6cc8895f2a8b0512b88600cfa9a6e;Food & Drink;4.5;1,000,000+
e2f61db2ed3b777b58ba88de21ab646b53013a9bb553dc7eff82b353c6dc528a;Shopping;3.8;500,000+
aca322b6e356f083864729d0dde877f46f3a85ae0bdc0c2334f08a90d8461a62;Finance;4.4;50,000+
bb6ef11a490d13cb8d3b306326dc33aa476a13bf26192e81e5fcd93a79fcb481;Productivity;4.6;100,000+
fc01dcaa9f71436ee28ec6728c346e8fea02abaceb87e6c25d47ab4d9e90fbe6;Lifestyle;3.6;10,000+
8f2e71f3fe00fcc72de4a87a72102dde18fc8975455b741b8926ab36c371e8b2;Finance;4.4;10,000+
61ab34e9b4358136253b0e5b3d51b29b91c55ac3403a4a6b21ffe4c2783d7e0c;Tools;4.3;10,000,000+
a3e434113a24bf1f1186270c04b54002cf0f56df698af2630abe4c4d0c6b21e4;Lifestyle;3.5;100,000+
275b10ec71b2f5ee4614be69bf6781a72db6a20c8d633cb0ecf96a2062559b96;Personalization;4.2;1,000,000+
aa5eccd53736ecaa34fa7b6f37594f1e2a72c19450d402f90337a7fe8d830e39;Medical;4.2;5,000,000+
1fc5e2cd08d91871b7b51b30bb2597c64e15220635e0abcbfe2dab497c4f5e3d;Finance;4.0;100,000+
263d341139d09675f2b18f870b13d1593a2dfd35648e8c0e8f3ca48c4bcca312;Shopping;3.6;1,000,000+
534858aae707b451d5b140ab451f3cba3376127c4b30e397750e86036e728da8;News & Magazines;4.6;10,000,000+
a4af32846545340cf8dc15eef27ca49ef1c8bf2f80816472491299e741575f04;Tools;4.4;100,000+
13ef90c7d004fd25659b0f92b37c322791ecc47022282e140168bca6779275a2;Communication;4.3;500,000+
4f991e317b38a0e69862e46533bd740e88fb1a92b44208dd8031cde54c8affb9;Personalization;4.5;5,000,000+
5a82dc5fe1a8a9f29d12043112a9629423312da5b26e634b330f6feb887be1ca;Business;3.7;500,000+
482fcd24b8cdb90dd636db170d1562bcc5e45ab23c7e40448d759f820aa8dcc9;Travel & Local;4.4;500+
b18cfebc4f9f7d9574900edfd5d6a4ea4833c5c7167616be07b6330d040ffad0;Strategy;4.3;10,000,000+
bc8d6bfebb84065f29abe690e947ebd8355cf60b506d3dcc437ce5a745500d71;Productivity;4.2;1,000,000+
37f6701b4f37382cb0155f34669c637faf09b797be8682d2b871c293a5fae45a;Music & Audio;4.3;10,000,000+
c397566084ecaa1a5d3f8297b9ca2b023c7d6a49b6f515cffff4507e3737a1c5;Productivity;3.7;5,000,000+
4f5548ef6be6b9353d6ed49b6afdcbdf9de299ea91dff257ccb0dc1123691ff6;Shopping;4.4;100,000,000+
a99dc6a265102ea032108ceed6e5d4a3a2d865845c5b2b269f8b0b4fc2557bcc;Travel & Local;4.4;500,000+
5e759ca22a001f05ce0346613fe86402e551d9fcee9570f168f8008b40c6c7aa;Shopping;4.2;1,000,000+
1d41464022f030e09600f0c02d2561e3bd2a763e0386c411c1047f2a2a7026b7;Lifestyle;4.7;100,000+
222cf25cab5f21d86e1ac008d07e940fbe32c946a15314181cad411562bf89a6;Business;2.2;1,000,000+
a01f3ebd8a5dd6cdd142d1932006e4dc6655c1bfadcdaca854a90dafab4dc88a;Personalization;4.5;1,000,000+
3876b8d882501207460922f1ff06945b73dfa4432843d87a08a451ea5ab57773;Business;2.6;1,000+
6b43d67744ba6aca1161db1a01c574e9ed88a1e168dfc5fd76f8f80d91aeecec;Casual;4.4;10,000,000+
990213cc99dda90c20661a3f79dcedfe8b1cf97a5af8333f7fb5dd20e06313a1;Tools;4.3;5,000,000+
a6df7eca5b16d4aa6014ce3d9f8b3ebf4eaf8feb03e8c35094d58e5cceaf8e54;Shopping;4.2;1,000,000+
3996db9394840ced853d899b411224fcbd09e87b9255ac05b65b053bee1a584f;Puzzle;4.3;1,000,000+
ddc888665774e5272d8a79594d69c570275353930a34b7f6fee9afa0c8f78b5d;Productivity;4.6;500,000+
42bc96e4df93512bb69ebaee71eea14efe01cc8ba82eaca8ffe298bdd4d50cb5;Maps & Navigation;3.8;1,000+
cc73d878d6c4e1d8b477ac5cca7c8bec38f160372c66ee61a29ea77f7b35837b;Maps & Navigation;4.4;100,000+
8ff5ed236a272c749428187f25e15e03c4eeefbd378acc487693cba8cc4ecfc2;Entertainment;4.5;50,000+
65211b637d761aef12979387d3cf976c1f7eede0f601e11135f6b7d64680f70c;Tools;4.2;1,000,000+
e2b5f5d0c0e31eff22af78d14a577b0191510a9ca7a423302ee427125c1924ea;Lifestyle;5.0;10+
b92bbed311d217f18afba47eda365ae44fea80d3bd596e0ffe83353aecea78fe;Entertainment;4.4;5,000,000+
5b4327306eefeecac0a020f0b98202ecbe26487f453e5af64e5393a2fdf1fc6a;Productivity;5.0;100+
85572f370a6d99c3fd82b0d28fbdb47901915ca7a53b1e186058e24ced3214b8;Maps & Navigation;3.7;500,000+
2ac1e1611d9fc56f22afb4fecb5fc93ae40a2f2918e3d9b4de2568163e0f87ad;Productivity;4.6;1,000,000+
ad88d0087f01a8a3a181752fcb816528b357394247abae60e275acf25181a233;Health & Fitness;4.8;100+
0f9ef632fabf899f4fa9c827dac17206ca2f28bc76bd03d60b285573e1fb28a8;Tools;4.5;10,000+
dea894ae67cb5926b723cd89b298172e6a63999e54a278d6bc0f8147f09c0beb;Music & Audio;4.2;1,000,000+
fd71eda30be74aedf9b9252bae7040cdb226124f49ba0bdf4abc98f9348a6b98;Lifestyle;3.6;100,000+
6f84bfb6913aee953a31ec087c2d697ade3d8a6b7606d663df064e723bbab722;Weather;3.8;100,000+
a8b40ce016e0377fe757f3b4967d60aaeef74b2654c8a4d56b82291cba176355;Finance;4.1;500,000+
a2cd28300fd670cf5ccdb1a24c8dc3ffeb41ef586e7130be27bab228f24a9708;Puzzle;4.2;5,000,000+
b62551668093432dca78648280de050df122cc89ec3c074f0fb9a90fc69f3802;Business;4.3;10,000+
881c0bca5c4802041476f5f0ce96acc6bab0f84eeaf51fc2553da31bb3bcc157;Personalization;4.6;10,000,000+
2187ed1f40d88625af43e0630d4f8844e11ae05621126544c8eeeab43a78ec08;Productivity;4.5;100,000,000+
303eeacc8dd3a4250283146ec3be2bc86da016c45fd5e8b47fd990667a6c5e41;Tools;4.6;500,000+
70422c792f4b1e163fcc77729d0fdbe470923125ee5c13b92d1b5f29a0a1b2b3;Productivity;4.3;10,000+
77aed48ded6ea197bebae5c49264b25080d8d1cfb1169977b36bf2ed2e706f3a;Lifestyle;2.6;100,000+
ff91e5d397f3ac85f4e7dbada194b64ed15fb41ce25938b18597edd858ad37f1;Music & Audio;4.3;1,000,000+
f493c83a218c412dd930fa5057d02c3a1319e975f4d81a5980e0e19b8ab1fdf2;Weather;4.1;100,000+
7033842f3c2a94ba93ab4a2d4936c47bca261e1f0fbdf2d1c1f113a02d8c3dc1;Tools;4.2;5,000,000+
04f938b1ec6362946e2d5efaf43f32d4dfbee4e4ce66f505456eb06719cc2021;Travel & Local;4.4;50,000+
33b7f3b246620b3011b207ee56b9dac317ea4dd378e2e008909fe443599e9964;Tools;4.3;100,000,000+
d5c5d75a5b8d8231e5cf9868d5be358a995bf0d9f1153368541b2a70a38f8baf;Communication;4.5;10,000+
570585330f624039f3834c55f1205b8ba8ba4c4dbef0ebc6ad2b814dc5e31da9;Sports;4.2;1,000,000+
d3f16ebe70c9aeedeefa57fed15145cdfbafaef13b49c2c7907a234906548511;Board;4.5;1,000,000+
3241008cfc497d1b404be4bea377d10bf6925c332d184c69fecc1ead9ee64f74;Music & Audio;4.2;50,000,000+
24e562a6c7702757c49973fdeac7ee82f93dccde198d70b35a0d5fd71cc1a9de;Communication;4.5;10,000,000+
08f0f4375d531dc6452d43dd5c1ba107d08e0b9819409508a3562342b28cc3f4;Puzzle;4.1;1,000,000+
869a22a2e3eac3fd1493f207c3247bd66da5356dcec8cf6fa96811fec576c689;Sports;4.2;500,000+
